ID,person1ID,person2ID,startYearType,startYear,endYearType,endYear
100140079,10008168,10012634,AF/IN,1637,BF/IN,1638
100140080,10008168,10012635,AF/IN,1637,BF/IN,1680
100140082,10008169,10008309,AF/IN,1608,BF/IN,1638
100140084,10008169,10008468,AF/IN,1614,BF/IN,1638
100140085,10008169,10008472,AF/IN,1586,BF/IN,1638
100140087,10008169,10008546,AF/IN,1586,BF/IN,1638
100140088,10008169,10008635,AF/IN,1586,BF/IN,1592
100140090,10008169,10009616,AF/IN,1594,BF/IN,1638
100140091,10008169,10009855,AF/IN,1586,BF/IN,1633
100140093,10008169,10009929,AF/IN,1586,BF/IN,1631
100140095,10008169,10010648,AF/IN,1586,BF/IN,1638
100140096,10008169,10010998,AF/IN,1605,BF/IN,1638
100140099,10008169,10011375,AF/IN,1586,BF/IN,1638
100140101,10008169,10011700,AF/IN,1600,BF/IN,1638
100140071,10008167,10012976,AF/IN,1590,BF/IN,1629
100140105,10008169,10012979,AF/IN,1601,BF/IN,1638
100140106,10008169,10013044,AF/IN,1588,BF/IN,1638
100140108,10008169,10013261,AF/IN,1587,BF/IN,1638
100140109,10008170,10009570,AF/IN,1650,BF/IN,1707
100140111,10008170,10011735,AF/IN,1667,BF/IN,1720
100140113,10008171,10008475,AF/IN,1478,BF/IN,1501
100140114,10008171,10008543,AF/IN,1462,BF/IN,1500
100140116,10008171,10010118,AF/IN,1508,BF/IN,1501
100140117,10008171,10010451,AF/IN,1495,BF/IN,1501
100140119,10008172,10009549,AF/IN,1633,BF/IN,1692
100140120,10008172,10011671,AF/IN,1630,BF/IN,1685
100140122,10008176,10012701,AF/IN,1690,BF/IN,1709
100140125,10008177,10008719,AF/IN,1609,BF/IN,1645
100140127,10008177,10010029,AF/IN,1584,BF/IN,1643
100140128,10008177,10010088,AF/IN,1584,BF/IN,1642
100140130,10008177,10011670,AF/IN,1600,BF/IN,1645
100140131,10008177,10011681,AF/IN,1584,BF/IN,1625
100140133,10008177,10012464,AF/IN,1639,BF/IN,1645
100140134,10008177,10012676,AF/IN,1610,BF/IN,1645
100140136,10008179,10009765,AF/IN,1622,BF/IN,1662
100140138,10008179,10012973,AF/IN,1604,BF/IN,1662
100140139,10008179,10013084,AF/IN,1632,BF/IN,1662
100140141,10008180,10012119,AF/IN,1491,BF/IN,1513
100140144,10008182,10009480,AF/IN,1483,BF/IN,1585
100140145,10008182,10012645,AF/IN,1525,BF/IN,1593
100140147,10008183,10008886,AF/IN,1665,BF/IN,1712
100140149,10008183,10009550,AF/IN,1683,BF/IN,1743
100140150,10008183,10009739,AF/IN,1699,BF/IN,1743
100140152,10008183,10010945,AF/IN,1665,BF/IN,1714
100140157,10008183,10011848,AF/IN,1665,BF/IN,1715
100140158,10008183,10012335,AF/IN,1665,BF/IN,1721
100140159,10008183,10012370,AF/IN,1693,BF/IN,1743
100140160,10008183,10012478,AF/IN,1678,BF/IN,1743
100140161,10008183,10012514,AF/IN,1698,BF/IN,1743
100140163,10008183,10012662,AF/IN,1667,BF/IN,1727
100140164,10008183,10012930,AF/IN,1665,BF/IN,1736
100140166,10008184,10008388,AF/IN,1530,BF/IN,1557
100140170,10008184,10012692,AF/IN,1591,BF/IN,1640
100140171,10008184,10012693,AF/IN,1593,BF/IN,1640
100140173,10008185,10008918,AF/IN,1418,BF/IN,1521
100140174,10008185,10008919,AF/IN,1424,BF/IN,1528
100140176,10008187,10008193,AF/IN,1545,BF/IN,1617
100140179,10008187,10008196,AF/IN,1545,BF/IN,1556
100140180,10008187,10008197,AF/IN,1545,BF/IN,1621
100140181,10008187,10008406,AF/IN,1545,BF/IN,1609
100140182,10008187,10008415,AF/IN,1574,BF/IN,1622
100140184,10008187,10008631,AF/IN,1567,BF/IN,1622
100140185,10008187,10008790,AF/IN,1576,BF/IN,1622
100140187,10008187,10009822,AF/IN,1545,BF/IN,1606
100140190,10008187,10010073,AF/IN,1549,BF/IN,1607
100140192,10008187,10010531,AF/IN,1572,BF/IN,1622
100140193,10008187,10010570,AF/IN,1545,BF/IN,1577
100140195,10008187,10010754,AF/IN,1545,BF/IN,1609
100140196,10008187,10010784,AF/IN,1618,BF/IN,1622
100140198,10008187,10010872,AF/IN,1584,BF/IN,1622
100140199,10008187,10010881,AF/IN,1545,BF/IN,1595
100140201,10008187,10010947,AF/IN,1545,BF/IN,1615
100140203,10008187,10011119,AF/IN,1556,BF/IN,1618
100140204,10008187,10011183,AF/IN,1545,BF/IN,1583
100140206,10008187,10011205,AF/IN,1621,BF/IN,1622
100140209,10008187,10011542,AF/IN,1545,BF/IN,1584
100140210,10008187,10011554,AF/IN,1545,BF/IN,1570
100140212,10008187,10011556,AF/IN,1565,BF/IN,1592
100140214,10008187,10011676,AF/IN,1579,BF/IN,1622
100140215,10008187,10011681,AF/IN,1566,BF/IN,1622
100140217,10008187,10012063,AF/IN,1548,BF/IN,1622
100140218,10008187,10012117,AF/IN,1545,BF/IN,1603
100140220,10008187,10012674,AF/IN,1566,BF/IN,1622
100140222,10008187,10012917,AF/IN,1582,BF/IN,1622
100140223,10008187,10013005,AF/IN,1545,BF/IN,1582
100140227,10008188,10010784,AF/IN,1624,BF/IN,1625
100140228,10008188,10011386,AF/IN,1624,BF/IN,1639
100140230,10008188,10011671,AF/IN,1630,BF/IN,1685
100140231,10008188,10011681,AF/IN,1624,BF/IN,1625
100140235,10008189,10011666,AF/IN,1665,BF/IN,1714
100140236,10008189,10011671,AF/IN,1660,BF/IN,1685
100140238,10008189,10013308,AF/IN,1660,BF/IN,1702
100140239,10008190,10008193,AF/IN,1599,BF/IN,1617
100140241,10008190,10008697,AF/IN,1599,BF/IN,1617
100140243,10008190,10012667,AF/IN,1599,BF/IN,1622
100140244,10008190,10012668,AF/IN,1599,BF/IN,1631
100140246,10008191,10010787,AF/IN,1651,BF/IN,1707
100140249,10008191,10011557,AF/IN,1636,BF/IN,1707
100140250,10008191,10011558,AF/IN,1700,BF/IN,1707
100140252,10008191,10011670,AF/IN,1636,BF/IN,1649
100140254,10008191,10013308,AF/IN,1650,BF/IN,1702
100140255,10008192,10008195,AF/IN,1440,BF/IN,1548
100140257,10008192,10008197,AF/IN,1527,BF/IN,1550
100140258,10008192,10010822,AF/IN,1505,BF/IN,1550
100140260,10008192,10012122,AF/IN,1516,BF/IN,1550
100140261,10008192,10012458,AF/IN,1521,BF/IN,1550
100140263,10008192,10013133,AF/IN,1497,BF/IN,1550
100140264,10008192,10013287,AF/IN,1515,BF/IN,1550
100140266,10008193,10008194,AF/IN,1556,BF/IN,1614
100140268,10008193,10008196,AF/IN,1543,BF/IN,1556
100140271,10008193,10008287,AF/IN,1535,BF/IN,1589
100140272,10008193,10008674,AF/IN,1535,BF/IN,1558
100140274,10008193,10009538,AF/IN,1562,BF/IN,1593
100140275,10008193,10009694,AF/IN,1571,BF/IN,1617
100140277,10008193,10010242,AF/IN,1535,BF/IN,1566
100140279,10008193,10010494,AF/IN,1535,BF/IN,1580
100140280,10008193,10010495,AF/IN,1568,BF/IN,1617
100140282,10008193,10010498,AF/IN,1563,BF/IN,1617
100140283,10008193,10010531,AF/IN,1572,BF/IN,1617
100140285,10008193,10010573,AF/IN,1580,BF/IN,1600
100140286,10008193,10010579,AF/IN,1543,BF/IN,1584
100140288,10008193,10010785,AF/IN,1558,BF/IN,1617
100140290,10008193,10010810,AF/IN,1565,BF/IN,1611
100140291,10008193,10010822,AF/IN,1535,BF/IN,1572
100140294,10008193,10011155,AF/IN,1535,BF/IN,1599
100140296,10008193,10011385,AF/IN,1535,BF/IN,1585
100140300,10008193,10011494,AF/IN,1535,BF/IN,1617
100140301,10008193,10011554,AF/IN,1535,BF/IN,1570
100140303,10008193,10011556,AF/IN,1565,BF/IN,1592
100140312,10008193,10012493,AF/IN,1577,BF/IN,1617
100140313,10008193,10012494,AF/IN,1560,BF/IN,1617
100140314,10008193,10012674,AF/IN,1566,BF/IN,1617
100140316,10008193,10013087,AF/IN,1535,BF/IN,1570
100140317,10008193,10013254,AF/IN,1535,BF/IN,1581
100140318,10008193,10013255,AF/IN,1535,BF/IN,1605
100140319,10008193,10013257,AF/IN,1584,BF/IN,1617
100140320,10008193,10013258,AF/IN,1544,BF/IN,1617
100140321,10008193,10013288,AF/IN,1542,BF/IN,1587
100140322,10008194,10008196,AF/IN,1556,BF/IN,1556
100140323,10008194,10008197,AF/IN,1556,BF/IN,1614
100140324,10008194,10008233,AF/IN,1556,BF/IN,1607
100140325,10008194,10008287,AF/IN,1556,BF/IN,1589
100140326,10008194,10008674,AF/IN,1556,BF/IN,1558
100140328,10008194,10009538,AF/IN,1562,BF/IN,1593
100140329,10008194,10009694,AF/IN,1571,BF/IN,1614
100140331,10008194,10010242,AF/IN,1556,BF/IN,1566
100140333,10008194,10010495,AF/IN,1568,BF/IN,1614
100140336,10008194,10010531,AF/IN,1572,BF/IN,1614
100140337,10008194,10010570,AF/IN,1556,BF/IN,1577
100140339,10008194,10010579,AF/IN,1556,BF/IN,1584
100140340,10008194,10010658,AF/IN,1556,BF/IN,1591
100140342,10008194,10010822,AF/IN,1556,BF/IN,1572
100140344,10008194,10010904,AF/IN,1556,BF/IN,1614
100140345,10008194,10011155,AF/IN,1556,BF/IN,1599
100140347,10008194,10011386,AF/IN,1565,BF/IN,1614
100140348,10008194,10011435,AF/IN,1557,BF/IN,1557
100140350,10008194,10011554,AF/IN,1556,BF/IN,1570
100140351,10008194,10011555,AF/IN,1556,BF/IN,1596
100140353,10008194,10011570,AF/IN,1556,BF/IN,1571
100140355,10008194,10011928,AF/IN,1556,BF/IN,1571
100140356,10008194,10012117,AF/IN,1556,BF/IN,1603
100140359,10008194,10012493,AF/IN,1577,BF/IN,1614
100140361,10008194,10012944,AF/IN,1556,BF/IN,1585
100140365,10008194,10013257,AF/IN,1584,BF/IN,1614
100140366,10008194,10013288,AF/IN,1556,BF/IN,1587
100140368,10008195,10009733,AF/IN,1520,BF/IN,1548
100140369,10008195,10011549,AF/IN,1473,BF/IN,1513
100140371,10008195,10011554,AF/IN,1531,BF/IN,1548
100140373,10008195,10012122,AF/IN,1516,BF/IN,1548
100140374,10008195,10012454,AF/IN,1530,BF/IN,1548
100140376,10008196,10008406,AF/IN,1543,BF/IN,1556
100140377,10008196,10010822,AF/IN,1543,BF/IN,1556
100140379,10008196,10011681,AF/IN,1566,BF/IN,1556
100140380,10008196,10012063,AF/IN,1548,BF/IN,1556
100140382,10008196,10013254,AF/IN,1543,BF/IN,1556
100140385,10008197,10009280,AF/IN,1614,BF/IN,1621
100140387,10008197,10011555,AF/IN,1545,BF/IN,1596
100140388,10008197,10011675,AF/IN,1542,BF/IN,1583
100140390,10008197,10013287,AF/IN,1527,BF/IN,1560
100140391,10008198,10011361,AF/IN,1675,BF/IN,1722
100140393,10008199,10009828,AF/IN,1690,BF/IN,1744
100140394,10008199,10010719,AF/IN,1697,BF/IN,1743
100140396,10008199,10012478,AF/IN,1690,BF/IN,1757
100140398,10008201,10008222,AF/IN,1603,BF/IN,1671
100140402,10008201,10008390,AF/IN,1625,BF/IN,1671
100140403,10008201,10009121,AF/IN,1611,BF/IN,1645
100140405,10008201,10009531,AF/IN,1644,BF/IN,1671
100140406,10008201,10009549,AF/IN,1633,BF/IN,1671
100140407,10008201,10009811,AF/IN,1600,BF/IN,1649
100140413,10008201,10012563,AF/IN,1627,BF/IN,1671
100140414,10008201,10012693,AF/IN,1599,BF/IN,1641
100140415,10008201,10013084,AF/IN,1632,BF/IN,1671
100140416,10008201,10013140,AF/IN,1599,BF/IN,1667
100140417,10008202,10011670,AF/IN,1603,BF/IN,1649
100140418,10008202,10011671,AF/IN,1630,BF/IN,1660
100140419,10008203,10010496,AF/IN,1624,BF/IN,1672
100140420,10008203,10010572,AF/IN,1624,BF/IN,1661
100140421,10008203,10011671,AF/IN,1630,BF/IN,1684
100140424,10008204,10011430,AF/IN,1552,BF/IN,1597
100140426,10008204,10012213,AF/IN,1558,BF/IN,1596
100140430,10008205,10012466,AF/IN,1620,BF/IN,1687
100140431,10008205,10013084,AF/IN,1632,BF/IN,1687
100140433,10008206,10009549,AF/IN,1647,BF/IN,1703
100140434,10008206,10009765,AF/IN,1647,BF/IN,1686
100140436,10008206,10013084,AF/IN,1647,BF/IN,1695
100140438,10008207,10011670,AF/IN,1605,BF/IN,1649
100140439,10008208,10010851,AF/IN,1693,BF/IN,1760
100140441,10008208,10011666,AF/IN,1691,BF/IN,1714
100140442,10008208,10012245,AF/IN,1694,BF/IN,1739
100140444,10008208,10012339,AF/IN,1691,BF/IN,1756
100140445,10008208,10012470,AF/IN,1691,BF/IN,1760
100140447,10008208,10012850,AF/IN,1698,BF/IN,1760
100140450,10008209,10009572,AF/IN,1542,BF/IN,1580
100140452,10008209,10009870,AF/IN,1539,BF/IN,1580
100140453,10008209,10010671,AF/IN,1530,BF/IN,1580
100140455,10008209,10011681,AF/IN,1566,BF/IN,1580
100140456,10008209,10012097,AF/IN,1544,BF/IN,1580
100140458,10008209,10012803,AF/IN,1515,BF/IN,1567
100140459,10008209,10012804,AF/IN,1550,BF/IN,1580
100140461,10008210,10011099,AF/IN,1648,BF/IN,1695
100140463,10008210,10011683,AF/IN,1648,BF/IN,1701
100140464,10008210,10011848,AF/IN,1648,BF/IN,1715
100140466,10008211,10009583,AF/IN,1528,BF/IN,1592
100140469,10008212,10011670,AF/IN,1600,BF/IN,1621
100140470,10008212,10011681,AF/IN,1566,BF/IN,1621
100140472,10008212,10012785,AF/IN,1563,BF/IN,1621
100140474,10008213,10008612,AF/IN,1565,BF/IN,1633
100140475,10008213,10008706,AF/IN,1567,BF/IN,1601
100140477,10008213,10008817,AF/IN,1565,BF/IN,1607
100140478,10008213,10008943,AF/IN,1565,BF/IN,1617
100140480,10008213,10009320,AF/IN,1565,BF/IN,1575
100140481,10008213,10009460,AF/IN,1565,BF/IN,1619
100140483,10008213,10009846,AF/IN,1565,BF/IN,1599
100140485,10008213,10009989,AF/IN,1573,BF/IN,1612
100140486,10008213,10010022,AF/IN,1565,BF/IN,1590
100140495,10008213,10011092,AF/IN,1619,BF/IN,1647
100140496,10008213,10011426,AF/IN,1586,BF/IN,1645
100140498,10008213,10011469,AF/IN,1565,BF/IN,1593
100140499,10008213,10011681,AF/IN,1566,BF/IN,1625
100140501,10008213,10011918,AF/IN,1571,BF/IN,1625
100140503,10008213,10012134,AF/IN,1565,BF/IN,1597
100140504,10008213,10012166,AF/IN,1565,BF/IN,1580
100140506,10008213,10012271,AF/IN,1565,BF/IN,1647
100140507,10008213,10012272,AF/IN,1575,BF/IN,1641
100140509,10008213,10012632,AF/IN,1566,BF/IN,1591
100140510,10008213,10012634,AF/IN,1578,BF/IN,1638
100140512,10008213,10012760,AF/IN,1565,BF/IN,1587
100140515,10008213,10012904,AF/IN,1565,BF/IN,1579
100140517,10008213,10013164,AF/IN,1573,BF/IN,1624
100140518,10008214,10008398,AF/IN,1638,BF/IN,1709
100140520,10008214,10008962,AF/IN,1693,BF/IN,1715
100140523,10008214,10010200,AF/IN,1634,BF/IN,1689
100140524,10008214,10010600,AF/IN,1637,BF/IN,1691
100140526,10008214,10010979,AF/IN,1634,BF/IN,1677
100140528,10008214,10011520,AF/IN,1672,BF/IN,1715
100140529,10008214,10011671,AF/IN,1634,BF/IN,1685
100140531,10008214,10012260,AF/IN,1634,BF/IN,1674
100140532,10008214,10012261,AF/IN,1639,BF/IN,1713
100140534,10008215,10011681,AF/IN,1566,BF/IN,1624
100140535,10008215,10012774,AF/IN,1547,BF/IN,1595
100140537,10008216,10009264,AF/IN,1646,BF/IN,1711
100140539,10008216,10011896,AF/IN,1658,BF/IN,1711
100140540,10008217,10008218,AF/IN,1637,BF/IN,1704
100140542,10008217,10010459,AF/IN,1630,BF/IN,1692
100140543,10008217,10011671,AF/IN,1630,BF/IN,1685
100140545,10008219,10008515,AF/IN,1620,BF/IN,1683
100140546,10008219,10009112,AF/IN,1619,BF/IN,1677
100140548,10008219,10010148,AF/IN,1627,BF/IN,1695
100140550,10008219,10011389,AF/IN,1635,BF/IN,1695
100140551,10008219,10011671,AF/IN,1630,BF/IN,1685
100140554,10008219,10012940,AF/IN,1621,BF/IN,1675
100140556,10008219,10012954,AF/IN,1635,BF/IN,1672
100140560,10008220,10010606,AF/IN,1536,BF/IN,1587
100140561,10008220,10011088,AF/IN,1559,BF/IN,1587
100140563,10008220,10011628,AF/IN,1563,BF/IN,1587
100140564,10008220,10012492,AF/IN,1532,BF/IN,1587
100140566,10008220,10012924,AF/IN,1539,BF/IN,1587
100140568,10008222,10008378,AF/IN,1603,BF/IN,1675
100140569,10008222,10009055,AF/IN,1603,BF/IN,1649
100140571,10008222,10011576,AF/IN,1603,BF/IN,1670
100140572,10008222,10011582,AF/IN,1650,BF/IN,1675
100140574,10008222,10011671,AF/IN,1630,BF/IN,1675
100140575,10008222,10011813,AF/IN,1613,BF/IN,1667
100140577,10008222,10012226,AF/IN,1603,BF/IN,1656
100140580,10008222,10012342,AF/IN,1638,BF/IN,1675
100140582,10008223,10008384,AF/IN,1583,BF/IN,1643
100140583,10008223,10009525,AF/IN,1584,BF/IN,1646
100140585,10008223,10010595,AF/IN,1583,BF/IN,1646
100140586,10008223,10011243,AF/IN,1606,BF/IN,1646
100140588,10008223,10011670,AF/IN,1600,BF/IN,1646
100140589,10008223,10012018,AF/IN,1583,BF/IN,1646
100140591,10008223,10012088,AF/IN,1583,BF/IN,1635
100140593,10008224,10011683,AF/IN,1640,BF/IN,1701
100140594,10008224,10011783,AF/IN,1640,BF/IN,1691
100140597,10008225,10009131,AF/IN,1691,BF/IN,1745
100140599,10008225,10011666,AF/IN,1680,BF/IN,1714
100140600,10008225,10011684,AF/IN,1688,BF/IN,1745
100140602,10008226,10008497,AF/IN,1446,BF/IN,1539
100140604,10008226,10009799,AF/IN,1500,BF/IN,1539
100140608,10008226,10011597,AF/IN,1475,BF/IN,1539
100140609,10008226,10012119,AF/IN,1491,BF/IN,1539
100140610,10008226,10012121,AF/IN,1496,BF/IN,1533
100140611,10008226,10012122,AF/IN,1516,BF/IN,1539
100140612,10008226,10012589,AF/IN,1429,BF/IN,1537
100140615,10008226,10012705,AF/IN,1429,BF/IN,1533
100140616,10008226,10012974,AF/IN,1438,BF/IN,1539
100140618,10008226,10013255,AF/IN,1532,BF/IN,1539
100140619,10008228,10010250,AF/IN,1610,BF/IN,1645
100140621,10008228,10010996,AF/IN,1610,BF/IN,1645
100140625,10008229,10008918,AF/IN,1450,BF/IN,1521
100140626,10008229,10008919,AF/IN,1450,BF/IN,1527
100140628,10008230,10008232,AF/IN,1672,BF/IN,1706
100140629,10008230,10008340,AF/IN,1679,BF/IN,1706
100140631,10008230,10009842,AF/IN,1650,BF/IN,1696
100140634,10008230,10011177,AF/IN,1660,BF/IN,1706
100140636,10008230,10011683,AF/IN,1650,BF/IN,1701
100140637,10008230,10011974,AF/IN,1670,BF/IN,1706
100140639,10008230,10013308,AF/IN,1650,BF/IN,1702
100140640,10008231,10009462,AF/IN,1635,BF/IN,1667
100140642,10008232,10009495,AF/IN,1694,BF/IN,1754
100140644,10008232,10010002,AF/IN,1684,BF/IN,1757
100140645,10008232,10011277,AF/IN,1675,BF/IN,1742
100140647,10008232,10011504,AF/IN,1672,BF/IN,1692
100140648,10008232,10011505,AF/IN,1672,BF/IN,1729
100140650,10008232,10012871,AF/IN,1683,BF/IN,1725
100140651,10008232,10013147,AF/IN,1672,BF/IN,1716
100140653,10008233,10009335,AF/IN,1511,BF/IN,1575
100140656,10008233,10010495,AF/IN,1568,BF/IN,1607
100140658,10008234,10008617,AF/IN,1596,BF/IN,1653
100140659,10008234,10009843,AF/IN,1590,BF/IN,1649
100140661,10008234,10011670,AF/IN,1600,BF/IN,1649
100140662,10008234,10011671,AF/IN,1630,BF/IN,1653
100140664,10008234,10012640,AF/IN,1590,BF/IN,1639
100140665,10008234,10013161,AF/IN,1590,BF/IN,1639
100140667,10008235,10011670,AF/IN,1600,BF/IN,1648
100140669,10008236,10011348,AF/IN,1619,BF/IN,1685
100140670,10008236,10011351,AF/IN,1651,BF/IN,1706
100140672,10008236,10011683,AF/IN,1633,BF/IN,1701
100140673,10008236,10012071,AF/IN,1650,BF/IN,1706
100140675,10008236,10012531,AF/IN,1619,BF/IN,1689
100140676,10008236,10012742,AF/IN,1664,BF/IN,1695
100140678,10008236,10013001,AF/IN,1619,BF/IN,1654
100140680,10008236,10013158,AF/IN,1634,BF/IN,1689
100140681,10008237,10008882,AF/IN,1500,BF/IN,1536
100140684,10008237,10010399,AF/IN,1452,BF/IN,1558
100140686,10008237,10010401,AF/IN,1540,BF/IN,1562
100140690,10008237,10012117,AF/IN,1533,BF/IN,1562
100140691,10008237,10012118,AF/IN,1457,BF/IN,1509
100140693,10008237,10012121,AF/IN,1496,BF/IN,1533
100140694,10008238,10008242,AF/IN,1556,BF/IN,1566
100140696,10008238,10008885,AF/IN,1556,BF/IN,1597
100140698,10008238,10010078,AF/IN,1586,BF/IN,1601
100140699,10008238,10010220,AF/IN,1556,BF/IN,1601
100140701,10008238,10011681,AF/IN,1566,BF/IN,1601
100140702,10008238,10011844,AF/IN,1556,BF/IN,1601
100140704,10008238,10012260,AF/IN,1603,BF/IN,1601
100140705,10008238,10012264,AF/IN,1600,BF/IN,1601
100140707,10008238,10012346,AF/IN,1580,BF/IN,1601
100140710,10008238,10013132,AF/IN,1568,BF/IN,1601
100140712,10008238,10013195,AF/IN,1556,BF/IN,1592
100140713,10008239,10008242,AF/IN,1537,BF/IN,1566
100140715,10008239,10010651,AF/IN,1537,BF/IN,1578
100140716,10008239,10011163,AF/IN,1550,BF/IN,1599
100140718,10008239,10011670,AF/IN,1600,BF/IN,1599
100140719,10008239,10011877,AF/IN,1568,BF/IN,1599
100140721,10008240,10008242,AF/IN,1559,BF/IN,1566
100140723,10008240,10011670,AF/IN,1600,BF/IN,1638
100140724,10008240,10011877,AF/IN,1568,BF/IN,1619
100140726,10008241,10011163,AF/IN,1600,BF/IN,1659
100140729,10008241,10011877,AF/IN,1600,BF/IN,1619
100140730,10008241,10012817,AF/IN,1605,BF/IN,1659
100140732,10008242,10011272,AF/IN,1522,BF/IN,1566
100140734,10008242,10012119,AF/IN,1504,BF/IN,1547
100140735,10008242,10012122,AF/IN,1516,BF/IN,1558
100140737,10008242,10013156,AF/IN,1550,BF/IN,1566
100140738,10008242,10013157,AF/IN,1560,BF/IN,1566
100140740,10008244,10010012,AF/IN,1577,BF/IN,1609
100140741,10008244,10010606,AF/IN,1562,BF/IN,1608
100140743,10008246,10008359,AF/IN,1583,BF/IN,1628
100140745,10008246,10011670,AF/IN,1600,BF/IN,1628
100140746,10008246,10011681,AF/IN,1566,BF/IN,1625
100140749,10008247,10008779,AF/IN,1612,BF/IN,1669
100140751,10008247,10010535,AF/IN,1629,BF/IN,1682
100140755,10008247,10012114,AF/IN,1612,BF/IN,1670
100140756,10008247,10012748,AF/IN,1648,BF/IN,1682
100140758,10008248,10009785,AF/IN,1588,BF/IN,1639
100140759,10008248,10009921,AF/IN,1588,BF/IN,1628
100140761,10008248,10012226,AF/IN,1588,BF/IN,1639
100140763,10008250,10010675,AF/IN,1663,BF/IN,1693
100140764,10008250,10012507,AF/IN,1672,BF/IN,1693
100140766,10008252,10009762,AF/IN,1634,BF/IN,1670
100140767,10008252,10010372,AF/IN,1643,BF/IN,1670
100140769,10008252,10011147,AF/IN,1641,BF/IN,1670
100140770,10008252,10011671,AF/IN,1634,BF/IN,1670
100140772,10008252,10012358,AF/IN,1634,BF/IN,1670
100140777,10008254,10010372,AF/IN,1643,BF/IN,1666
100140778,10008254,10011209,AF/IN,1565,BF/IN,1666
100140780,10008255,10009593,AF/IN,1534,BF/IN,1559
100140781,10008255,10010299,AF/IN,1523,BF/IN,1555
100140783,10008255,10012228,AF/IN,1523,BF/IN,1559
100140784,10008256,10008271,AF/IN,1562,BF/IN,1658
100140786,10008256,10008734,AF/IN,1580,BF/IN,1592
100140788,10008257,10008833,AF/IN,1681,BF/IN,1731
100140789,10008257,10008834,AF/IN,1681,BF/IN,1728
100140791,10008258,10008336,AF/IN,1675,BF/IN,1712
100140792,10008258,10008642,AF/IN,1649,BF/IN,1703
100140794,10008258,10008684,AF/IN,1655,BF/IN,1719
100140795,10008258,10008701,AF/IN,1649,BF/IN,1688
100140797,10008258,10009531,AF/IN,1649,BF/IN,1718
100140799,10008258,10011388,AF/IN,1649,BF/IN,1673
100140800,10008258,10011538,AF/IN,1649,BF/IN,1704
100140802,10008258,10011671,AF/IN,1649,BF/IN,1685
100140803,10008258,10011683,AF/IN,1649,BF/IN,1701
100140805,10008258,10011774,AF/IN,1660,BF/IN,1718
100140806,10008258,10012086,AF/IN,1649,BF/IN,1717
100140808,10008259,10008268,AF/IN,1518,BF/IN,1593
100140810,10008259,10012621,AF/IN,1575,BF/IN,1628
100140811,10008259,10012649,AF/IN,1575,BF/IN,1628
100140814,10008260,10008434,AF/IN,1683,BF/IN,1717
100140816,10008260,10009465,AF/IN,1690,BF/IN,1750
100140820,10008260,10010851,AF/IN,1693,BF/IN,1750
